dem_sdr,dem_ssim,dem_mse,unet_sdr,unet_ssim,unet_mse
6.554480075836182,0.24922025203704834,0.030396396294236183,15.223793029785156,0.5894200205802917,0.002734149806201458
2.060373067855835,0.13672249019145966,0.08488961309194565,7.742898941040039,0.6658201217651367,0.008388032205402851
7.885801792144775,0.2662282884120941,0.017973432317376137,11.03029727935791,0.46926864981651306,0.0070602307096123695
9.482287406921387,0.3856383264064789,0.012554142624139786,10.978403091430664,0.5848854184150696,0.007367062382400036
7.3677592277526855,0.4378618896007538,0.011829002760350704,10.995222091674805,0.71383136510849,0.0039955019019544125
9.44723129272461,0.3408791422843933,0.01338282972574234,12.253276824951172,0.5290430784225464,0.00761891296133399
9.752346992492676,0.36439332365989685,0.01161743514239788,12.183107376098633,0.5146233439445496,0.006969951558858156
9.108713150024414,0.3164307475090027,0.013784262351691723,11.175458908081055,0.5003612041473389,0.00718653853982687
8.624981880187988,0.28296324610710144,0.017875466495752335,13.035588264465332,0.5575233697891235,0.006560910027474165
3.775927782058716,0.30263572931289673,0.02496536821126938,7.439358234405518,0.5429900884628296,0.012342086993157864
8.188959121704102,0.3888137936592102,0.016623390838503838,10.429429054260254,0.48210665583610535,0.012306919321417809
7.096986293792725,0.35316240787506104,0.020871613174676895,10.46515941619873,0.5277090072631836,0.011457748711109161
10.434904098510742,0.4113416075706482,0.007968312129378319,11.215070724487305,0.4500163793563843,0.007534296717494726
4.980111598968506,0.2525550127029419,0.03340446949005127,9.552140235900879,0.5232932567596436,0.016933757811784744
5.980521202087402,0.21411378681659698,0.027326297014951706,15.547347068786621,0.6747972965240479,0.002179982839152217
8.916404724121094,0.4106566905975342,0.029871873557567596,17.665782928466797,0.6555677056312561,0.003894731868058443
7.530665397644043,0.2871527671813965,0.022857412695884705,14.014200210571289,0.4924788475036621,0.007409105077385902
5.236978530883789,0.2341996729373932,0.02072187140583992,8.86960220336914,0.6334164142608643,0.006518196314573288
8.254508972167969,0.33781981468200684,0.013643805868923664,8.262459754943848,0.4779968857765198,0.014069650322198868
2.491872787475586,0.12955130636692047,0.05391203612089157,8.372118949890137,0.4353369176387787,0.0056895967572927475
7.610558986663818,0.2690321207046509,0.0167120099067688,10.44254207611084,0.5397314429283142,0.007719880901277065
7.255654811859131,0.3718934655189514,0.010404573753476143,8.402031898498535,0.5392438173294067,0.005971397738903761
3.984407901763916,0.17342577874660492,0.03353727236390114,12.119659423828125,0.6676740646362305,0.0025345447938889265
8.611682891845703,0.31421419978141785,0.016368724405765533,13.507080078125,0.5941426157951355,0.005668248049914837
10.356048583984375,0.44174203276634216,0.008886833675205708,14.20409107208252,0.6651540994644165,0.0034127773251384497
1.6475093364715576,0.13733424246311188,0.06460470706224442,10.321885108947754,0.8247938752174377,0.0028124258387833834
8.831128120422363,0.41619566082954407,0.014698553830385208,13.295961380004883,0.612348198890686,0.00565096503123641
2.753607988357544,0.22148369252681732,0.028649484738707542,8.652336120605469,0.6265841722488403,0.0031068651005625725
5.9000163078308105,0.32117360830307007,0.020147405564785004,3.6734886169433594,0.5068793892860413,0.02441534958779812
6.256680011749268,0.4652746319770813,0.032303132116794586,15.26168441772461,0.7275108098983765,0.005853527225553989
8.098719596862793,0.386690229177475,0.018054412677884102,12.696036338806152,0.5400332808494568,0.008201311342418194
6.28273868560791,0.3202931880950928,0.014714411459863186,11.23735237121582,0.750665009021759,0.004042844753712416
7.135037899017334,0.3882829248905182,0.019219089299440384,10.578826904296875,0.4652705490589142,0.01232429314404726
9.023988723754883,0.41040846705436707,0.01475799921900034,13.723953247070312,0.5338553786277771,0.006422747392207384
5.8180623054504395,0.28029578924179077,0.02802947536110878,17.6927490234375,0.7739385366439819,0.0021527225617319345
8.143657684326172,0.35011979937553406,0.013400433585047722,10.063522338867188,0.40203550457954407,0.006771918386220932
8.772613525390625,0.36846259236335754,0.017756402492523193,15.03812026977539,0.6966988444328308,0.004518274217844009
4.451522350311279,0.26076409220695496,0.021676285192370415,8.400140762329102,0.6444374918937683,0.00610215961933136
3.4248602390289307,0.2372562736272812,0.026292851194739342,8.940850257873535,0.6346856951713562,0.004906982183456421
8.17618465423584,0.2971525192260742,0.012774547562003136,10.96485710144043,0.5155667066574097,0.006759561598300934
8.474628448486328,0.336289644241333,0.016327472403645515,15.103395462036133,0.6055309772491455,0.004144721198827028
6.028540134429932,0.27462854981422424,0.025944126769900322,13.469719886779785,0.6812829375267029,0.00515851192176342
7.007285118103027,0.41340333223342896,0.018956070765852928,7.325780868530273,0.5369894504547119,0.01752600260078907
4.638905048370361,0.3744199573993683,0.031043441966176033,10.796110153198242,0.5532670617103577,0.013670266605913639
10.03819465637207,0.40372464060783386,0.010184625163674355,11.44616985321045,0.5681317448616028,0.007780241314321756
9.022273063659668,0.39085158705711365,0.013795308768749237,11.22866439819336,0.5088452100753784,0.007730861194431782
6.384332180023193,0.2682786285877228,0.01578928530216217,10.73568344116211,0.6758682727813721,0.005253256298601627
6.945213317871094,0.33651429414749146,0.022638168185949326,11.603970527648926,0.5112708806991577,0.011126909404993057
9.914715766906738,0.3369607925415039,0.011858295649290085,11.340076446533203,0.4618178606033325,0.009210758842527866
6.627735137939453,0.29921844601631165,0.0277264341711998,14.668316841125488,0.5008645057678223,0.006625063251703978
