Epoch,G_loss_train,D_loss_train,Avg_adv_loss_train,Avg_L1_loss_train,G_loss_val,D_loss_val,Avg_adv_loss_val,Avg_L1_loss_val
23,6.320567749902565,0.6473101955057797,0.7795228736018235,0.05541044879313106,6.182909192019746,0.6914261820662113,0.7630704020270864,0.054198387967607446
24,6.200387255522119,0.6447612666939146,0.7784159629332087,0.054219712862227806,6.064184265282318,0.6903050660177041,0.7307900754550031,0.05333394184708595
25,6.125195877249992,0.6482017766834912,0.7820169491105966,0.053431789368150046,6.627512216567993,0.6945174111209753,0.7739748256352111,0.05853537399008984
26,6.046305399378034,0.6488556126860595,0.770022228681495,0.05276283184493166,5.697356025681241,0.6912952504540217,0.7119672125532427,0.04985388787818774
27,6.09897127112931,0.6478749868683417,0.7750658494121624,0.05323905423484401,5.795394133065493,0.6904533666963796,0.7169828938163874,0.05078411245903441
28,5.975192843100452,0.6492622552936611,0.7772779735834451,0.05197914857969612,6.0066782445398,0.6928733559965178,0.7968459754954768,0.052098322588637586
29,5.987051361012009,0.6507313698128548,0.7701339134067859,0.05216917455839018,6.008790866109251,0.6905776014309803,0.73732407948443,0.05271466771666785
30,5.831141877367169,0.6501554233446275,0.7688730064267418,0.05062268875197901,5.499060123021366,0.6913450182849215,0.7125109927799865,0.04786549118980197
31,5.787933296270448,0.6522444202250869,0.7674005428414461,0.05020532754533535,5.941800785428695,0.6886504747485387,0.6837023480702903,0.05258098430931568
32,5.765701663461979,0.6534647799405768,0.7684022673378094,0.049972994112462366,5.969768622449336,0.6896218357195381,0.6995172841858318,0.05270251338832251
33,5.791422399870469,0.6520625295022106,0.7698517128062056,0.05021570683168272,5.749150798520969,0.6925148047108687,0.7581762439422025,0.04990974543545083
34,5.811293371282819,0.6521444405426555,0.7677127702457885,0.05043580609993793,7.09334808087531,0.6946802926427535,0.7888069732953574,0.06304541102233734
35,5.727760836120565,0.653201012156723,0.7631320058496172,0.04964628840753974,5.393531431678597,0.6893865643566801,0.7014786528267023,0.04692052795288672
36,5.5426061416893315,0.6541736782239775,0.772212040111061,0.04770394110916599,5.439607716698683,0.6893475845114876,0.7462568949652082,0.04693350825771576
37,5.701424650104862,0.6532154065177769,0.7625778341952039,0.04938846798940007,6.11761943256582,0.6903532572829997,0.7096553749710549,0.05407964065670967
38,5.5837808914904326,0.6566792700811216,0.7618327400273068,0.04821948133750425,5.5350540193892614,0.6983994513977575,0.8289074142470615,0.0470614661782525
39,5.4853998316587465,0.6566476439529995,0.7557369384241875,0.04729662899359699,5.447691983849038,0.6897072457630216,0.7515458011900196,0.046961461627528865
40,5.576583572475094,0.6557365653489157,0.7601316951195185,0.04816451878098625,5.62979412806853,0.6917099347551361,0.7509655356407166,0.048788285707585685
41,5.515428992937196,0.6559549039104235,0.7645520663486337,0.0475087691490059,5.601687849932954,0.6921643248496164,0.7736368222546032,0.048280510155640485
42,5.429337025331359,0.6564701183063965,0.7592241643975687,0.04670112854186094,5.439818753540971,0.6890199516565745,0.7175430382481058,0.04722275727122795
43,5.4150417827852975,0.6560956146919502,0.7608448265778086,0.04654196953536526,5.1638258313404695,0.6922096423520386,0.7253073124030164,0.04438518523771799
44,5.457150229867899,0.6590032910882945,0.7576166988222426,0.046995335301218646,5.487297664161857,0.689675941494585,0.7128987075718305,0.04774398941063244
45,5.397854878896009,0.6562413184067631,0.7572950486224296,0.046405598235058014,5.177367628985689,0.6912637512192471,0.7162442844332629,0.044611233670463546
46,5.412642963491681,0.6568809648890379,0.7580718120153381,0.04654571150914035,5.054679666766684,0.6949302515455784,0.7751956220346553,0.04279484060941307
47,5.261631706011585,0.6593454402251385,0.7508678351531453,0.04510763875959376,5.464269812780482,0.6914011902026548,0.7294994428867602,0.047347703657134345
48,5.322187095960838,0.6585733143868794,0.7554666859040042,0.04566720411723675,5.212375842887937,0.6917297489770496,0.7119091485292857,0.04500466683268092
49,5.466959375576832,0.6577710432585359,0.7532910327464744,0.0471366834889525,5.154637887277676,0.6926132856889535,0.7576643037432023,0.04396973602928733
50,5.253163175120187,0.656700445755794,0.7520992561090346,0.04501063932446296,5.253743660358983,0.6912649007698962,0.7196478338641975,0.04534095805849283
