dem_sdr,dem_ssim,dem_mse,unet_sdr,unet_ssim,unet_mse
7.388557434082031,0.24449990689754486,0.050712306052446365,7.566049098968506,0.26969194412231445,0.048584457486867905
4.883152484893799,0.24005326628684998,0.06320658326148987,3.0689005851745605,0.23245061933994293,0.09089983254671097
3.6904349327087402,0.20776431262493134,0.07836603373289108,3.384709119796753,0.20364616811275482,0.08992915600538254
5.378547668457031,0.2038913518190384,0.043987683951854706,4.091557502746582,0.1909751147031784,0.05283180996775627
2.7185630798339844,0.25725656747817993,0.07600102573633194,2.441624641418457,0.2559438943862915,0.08732034265995026
1.5575530529022217,0.20685705542564392,0.10603522509336472,-0.4768654704093933,0.13496363162994385,0.16046294569969177
1.904811978340149,0.20500393211841583,0.0940726026892662,0.3496522903442383,0.16701267659664154,0.12904202938079834
3.823629856109619,0.20105671882629395,0.0788845345377922,2.977086067199707,0.18175607919692993,0.09590962529182434
4.946369647979736,0.2856215834617615,0.06566713750362396,2.826948404312134,0.2420860379934311,0.10478128492832184
4.370480060577393,0.2375689297914505,0.06710544973611832,4.738627910614014,0.2568807303905487,0.06184755265712738
4.785628795623779,0.2193489819765091,0.0603393130004406,3.8768768310546875,0.19152724742889404,0.0764702558517456
2.652698040008545,0.25004398822784424,0.08033082634210587,-5.469254493713379,0.22490975260734558,0.22878092527389526
3.610065221786499,0.22744064033031464,0.06926485151052475,4.1956658363342285,0.232388436794281,0.06586898863315582
-0.054878201335668564,0.2283785045146942,0.12627846002578735,-2.2586963176727295,0.21330392360687256,0.1997474581003189
4.9923996925354,0.27545130252838135,0.06286629289388657,1.561095952987671,0.21013706922531128,0.12027353048324585
-1.591667652130127,0.23869483172893524,0.1659642606973648,-5.051642417907715,0.11086409538984299,0.29528501629829407
2.95249605178833,0.29754671454429626,0.08988673985004425,1.02440345287323,0.22453977167606354,0.1456557959318161
2.370152473449707,0.25850236415863037,0.07964599877595901,3.665086030960083,0.28058913350105286,0.07193414866924286
3.261302947998047,0.24050158262252808,0.07594967633485794,1.8963347673416138,0.19993405044078827,0.10586193948984146
5.984062671661377,0.14348304271697998,0.05784899368882179,5.85621452331543,0.14539556205272675,0.05966494232416153
0.4950258433818817,0.21199235320091248,0.11633728444576263,-2.128096342086792,0.14295879006385803,0.1861157864332199
4.41318416595459,0.19118313491344452,0.05265415459871292,5.872676849365234,0.23132504522800446,0.03906392678618431
6.213257312774658,0.20993374288082123,0.05463571473956108,7.357434272766113,0.2963472306728363,0.04560766741633415
3.0522844791412354,0.2332509607076645,0.09005476534366608,3.496460437774658,0.24276381731033325,0.0931786596775055
0.8869879841804504,0.29155975580215454,0.0917702168226242,-0.7573580145835876,0.23819902539253235,0.12602433562278748
4.406068325042725,0.2315121293067932,0.07330916076898575,4.419333457946777,0.2353413701057434,0.07559572160243988
1.5663659572601318,0.17515823245048523,0.10052800923585892,-0.844709038734436,0.13287054002285004,0.1386091560125351
0.24213546514511108,0.27005618810653687,0.049065735191106796,-1.74301278591156,0.23934173583984375,0.09824477136135101
0.7427103519439697,0.21363869309425354,0.06227778643369675,-1.172856092453003,0.18111799657344818,0.10061415284872055
1.666975498199463,0.15497104823589325,0.08126378059387207,-0.40829068422317505,0.20826271176338196,0.12159791588783264
5.787317276000977,0.35066553950309753,0.056840453296899796,5.605649948120117,0.3585151731967926,0.060586318373680115
1.43494713306427,0.16778506338596344,0.08147230744361877,-0.30045825242996216,0.12049426138401031,0.11289354413747787
2.3943517208099365,0.2695806622505188,0.09136935323476791,0.3997748792171478,0.2156495749950409,0.12648750841617584
1.5199229717254639,0.2660629153251648,0.1087169200181961,-0.8871971368789673,0.19665725529193878,0.16202053427696228
6.449031829833984,0.1742091327905655,0.05660643056035042,5.367537498474121,0.14819709956645966,0.07147703319787979
5.508901596069336,0.18465019762516022,0.0671466588973999,4.8295979499816895,0.17719967663288116,0.06584159284830093
-2.146625518798828,0.2949604392051697,0.1524624228477478,-9.783937454223633,0.09072158485651016,0.33523067831993103
4.923442840576172,0.22663719952106476,0.06323692947626114,5.692910194396973,0.2423771172761917,0.05805191770195961
4.901301383972168,0.2598983645439148,0.051347605884075165,4.075265407562256,0.2441144436597824,0.05976410582661629
4.128592014312744,0.1807587891817093,0.06677693873643875,3.395495891571045,0.16856595873832703,0.07954835891723633
4.996205806732178,0.28153109550476074,0.06443838775157928,5.487685680389404,0.3037145137786865,0.06514361500740051
5.139871597290039,0.3408788740634918,0.06677842885255814,0.9337450265884399,0.2344428151845932,0.1434665322303772
3.581378698348999,0.21351099014282227,0.07646849006414413,2.8731203079223633,0.20252180099487305,0.0853874683380127
1.373450517654419,0.19265064597129822,0.09814804047346115,-0.4149109125137329,0.14797262847423553,0.14518578350543976
7.0233001708984375,0.24808356165885925,0.04871804267168045,6.854281902313232,0.24788804352283478,0.04548124223947525
3.2409939765930176,0.32707712054252625,0.08681780844926834,3.9064791202545166,0.34913837909698486,0.08247467875480652
3.7809090614318848,0.15919548273086548,0.06490858644247055,2.698868751525879,0.1402984857559204,0.08090288192033768
8.303336143493652,0.29018092155456543,0.0377487912774086,7.387444972991943,0.29912590980529785,0.04339238628745079
1.6425988674163818,0.2603144943714142,0.10651805251836777,-0.38431161642074585,0.19849178194999695,0.16594748198986053
3.161262273788452,0.2432401478290558,0.08605504781007767,2.5912985801696777,0.2265782505273819,0.09734678268432617
