Epoch,G_loss_train,D_loss_train,Avg_adv_loss_train,Avg_L1_loss_train,G_loss_val,D_loss_val,Avg_adv_loss_val,Avg_L1_loss_val
20,5.8258644358488425,0.656450429534655,0.7624507128308725,0.05063413722174508,5.724526421714375,0.6920381322616839,0.8290875918082609,0.04895438809829359
21,5.826013234105072,0.65534763845472,0.7603699682215154,0.05065643270763586,5.554635721308585,0.6853568226326513,0.7533814424776849,0.04801254280139017
22,5.733599371665893,0.6576861755224572,0.7615033815893523,0.049720959918638764,5.442522147229609,0.6872169718942569,0.6608145368918208,0.04781707626490193
23,5.6737896367867355,0.6565750050094893,0.7631284378448908,0.04910661192294562,5.348583141356024,0.6820220103245656,0.7343214459091653,0.046142616927737495
24,5.645749639629353,0.6578835285095513,0.7522290466689678,0.0489352059944701,5.719796451903481,0.6862751366072939,0.7636851520483731,0.04956111280631473
25,5.602693687552069,0.6577326567025198,0.7659033710824833,0.048367903274145085,5.224057794527243,0.6872190007271658,0.7459972214152795,0.044780605778325606
26,5.6783559123139495,0.6575304960626155,0.7561942310828083,0.049221616855890285,5.286853335285914,0.688837474311581,0.7437271391617433,0.045431262067028584
27,5.559860582942911,0.6606339124656431,0.7508308238417634,0.048090297593220546,5.277096431673938,0.6873723609756878,0.6918889941604993,0.04585207432849717
28,5.535782492064402,0.6591117841535501,0.7632037357419649,0.04772578764736974,5.3038977484666665,0.6886644504452479,0.7181503822785298,0.04585747365335017
29,5.503132025186585,0.6591415835840683,0.7516983238995236,0.04751433710243824,5.494006823037417,0.6876934634820195,0.7209050279992227,0.04773101810621851
30,5.433214034031665,0.6597397074384509,0.7555594668796441,0.04677654561810095,5.526139561456579,0.6886499824414727,0.7231634793845751,0.048029761007837665
31,5.447956521556063,0.65823911632489,0.7572175451526745,0.046907389897983674,5.2804502257863986,0.687737374815322,0.7490537143845595,0.04531396511686212
32,5.432649845061598,0.6616124083411019,0.7526579583590886,0.04679991891281303,5.38948857329274,0.6871189252110838,0.7205911954395644,0.046688973477096045
33,5.590730572003881,0.6607804585579592,0.7528491878525587,0.048378813846132185,5.270039871448779,0.6911851420202328,0.7500110011519366,0.045200288679649814
34,5.326915143956392,0.6626708207908024,0.7511761757241426,0.045757389639948576,5.215410734860952,0.6925472940197428,0.751684193620245,0.044637265480087916
35,5.285076664464493,0.6624389550274594,0.7485044956849913,0.04536572170526673,5.431632314929526,0.6900194746847371,0.7398867871015127,0.046917455526822395
36,5.344882798002094,0.6608865957134817,0.7537155759463092,0.045911672191237506,5.084538414278104,0.6887307312652355,0.7466540857580782,0.04337884321496004
37,5.343199572473202,0.6625471184597503,0.7498166338211764,0.045933829389532624,5.082214612997215,0.6903740859213676,0.7214127335384601,0.04360801853125787
38,5.252851750330141,0.6633688437970822,0.7479290041239114,0.04504922743274195,4.936671993204656,0.688965548995797,0.7157392069583631,0.04220932793185001
39,5.354167235829438,0.6636583852478758,0.745526121392083,0.046086411190161485,5.359929119357626,0.6913630468699768,0.7398160714229555,0.046201130403703404
40,5.2485213176902095,0.6612403888426058,0.7471377936736593,0.04501383529719959,5.041748407232852,0.690646312391485,0.7189527283643038,0.043227956850678866
41,5.126070389529123,0.6635781532188632,0.7465483328161856,0.04379522049864829,5.037386883306139,0.6918392706918353,0.7099313672262294,0.04327455521312379
42,5.205068830531241,0.6642043221832286,0.7436870374287556,0.04461381799287873,5.22988780764223,0.6894076628084401,0.718450409082966,0.04511437398729889
43,5.286970286356471,0.6644465872701609,0.7439145912137636,0.045430556999022424,5.336630770268331,0.6947799993835333,0.7926865449843515,0.045439442235777394
44,5.250257566611401,0.6636646185923779,0.7504313146730639,0.044998262604733684,5.220234075575385,0.6921159340680101,0.8143443877005395,0.044058896871354745
45,5.128734459452874,0.6666384594781058,0.7486553816300519,0.043800790927239826,4.960010333825614,0.692788990854307,0.7685864103659419,0.04191423939782699
46,5.114271611858892,0.6646684027425042,0.7457081518886546,0.043685634577812535,4.776226663407479,0.6895219342399189,0.7543627872266843,0.040218638768064155
47,5.189334859102563,0.6641103590755771,0.7449827428374972,0.04444352131226474,5.174841933578025,0.6941644023847944,0.7658802541612669,0.04408961685217974
48,5.175333283339549,0.6643249706598626,0.7453420844601814,0.04429991190344336,5.030562644696418,0.6903062221658138,0.7330456048477697,0.042975170310330754
49,5.151838163802566,0.6641601348983631,0.7429070272696308,0.044089311442646696,5.092736021252989,0.6916689588368394,0.7201313415101467,0.04372604660519207
50,5.09189332270558,0.6653512896231886,0.7418735816954282,0.043500197489025456,4.900130087182722,0.6923497435245806,0.7477304036835678,0.04152399701073425
